🕘️更新时间,#genre#
CCTV-10,http://z.b.bkpcp.top/m.php?id=CCTV-10科教科教$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-10,http://goo.bkpcp.top/mg/cctv10$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-10,http://dsj.motem.top:8880/gaoma/cctv10.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-10,http://nas.suntao.online:35455/itv/1000000001000023734.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-11,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226565$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-11,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-11,http://dsj.motem.top:8880/gaoma/cctv11.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-11,http://nas.suntao.online:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-11,http://yc.myds.me:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-12,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225731$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-12,http://z.b.bkpcp.top/m.php?id=CCTV-12社会与法社会与法$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-12,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-12,http://dsj.motem.top:8880/gaoma/cctv12.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-12,http://nas.suntao.online:35455/itv/1000000001000032494.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-13,https://event.pull.hebtv.com/jishi/cp1.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-13,http://z.b.bkpcp.top/m.php?id=cctv13$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-13,http://j.x.bkpcp.top/jx/CCTV13HD$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-13,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-13,https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-14,https://event.pull.hebtv.com/jishi/cp2.m3u8#rtsp://103.251.96.71/PLTV/88888888/224/3221225783/10000100000000060000000000726027_0.smil?icpid=SSPID&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;accountinfo=:20240213104135$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-14,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225732$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-14,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-14,http://dsj.motem.top:8880/gaoma/cctv14.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-14,http://nas.suntao.online:35455/itv/1000000001000008170.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-15,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-15,http://dsj.motem.top:8880/gaoma/cctv15.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-15,http://nas.suntao.online:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-15,http://yc.myds.me:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-15,https://www.freetv.top/migu/673168223.m3u8?migutoken=4e8d5766579c6bef231494cabd07e5b49d965804790214280c9791e4c331fd90311cb62ea43d3a1899229bfa57be4afe5a567b32a6b78153fc9a9801e28a39435e078b48c211e71d6083519be4$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-16,http://php.jdshipin.com:8880/bst2.php?id=cctv16hd4k/15000000$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-16,http://dsj.motem.top:8880/gaoma/cctv16.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-16,http://nas.suntao.online:35455/itv/1000000006000233002.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-16,http://livetv.wqwqwq.sbs/gaoma/cctv4k16.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-16,http://yc.myds.me:35455/itv/1000000006000233002.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-17,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225765$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-17,http://dsj.motem.top:8880/gaoma/cctv17.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-17,http://nas.suntao.online:35455/itv/1000000006000268004.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-17,http://yc.myds.me:35455/itv/1000000006000268004.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CCTV-17,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CETV1,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CETV2,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
CETV4,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080

💰央视付费频道,#genre#

📡卫视频道,#genre#
广东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000520$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
广东卫视,http://j.x.bkpcp.top/jx/GUANGDHD$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
广东卫视,http://goo.bkpcp.top/mg/gdws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
香港卫视,http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
浙江卫视,http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
浙江卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010070$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
浙江卫视,http://goo.bkpcp.top/mg/zjws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
湖南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010058$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
湖南卫视,http://z.b.bkpcp.top/m.php?id=hunws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
湖南卫视,http://j.x.bkpcp.top/jx/HUNANHD$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
湖南卫视,http://yc.myds.me:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
北京卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010143$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
北京卫视,http://z.b.bkpcp.top/m.php?id=bjws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
北京卫视,http://j.x.bkpcp.top/jx/BEIJHD$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
湖北卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010057$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
湖北卫视,http://j.x.bkpcp.top/jx/HUBEIHD$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
湖北卫视,http://goo.bkpcp.top/mg/hubws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
黑龙江卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010056$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
黑龙江卫视,http://j.x.bkpcp.top/jx/HEILJHD$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
黑龙江卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEHwpSHKc5p-bHJfhpIWFig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5Y8rTELLykZJHp-bmY2YW%2CEND$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
安徽卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226391$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
安徽卫视,http://j.x.bkpcp.top/jx/ANHUIHD$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
安徽卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226490/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcN5s_AlHugvAv9Pda6f9fA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOtRTFrO5eKiKNV40gMGHaS%2CEND$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
安徽卫视,http://yc.myds.me:35455/itv/1000000001000030159.m3u8?cdn=ystenlive$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
重庆卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010053$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
重庆卫视,http://z.b.bkpcp.top/m.php?id=cqws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
重庆卫视,http://j.x.bkpcp.top/jx/CHONGQHD$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
重庆卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226518/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey-ITbF7am-eD_R60rK2QcQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWkDi37K3eowQvLymiiLyV%2CEND$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
东方卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010054$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws#rtsp://115.85.232.19/PLTV/88888910/224/3221225531/10000100000000060000000000107311_0.smil$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
东方卫视,http://goo.bkpcp.top/mg/dfws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
东方卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EuOKqNaOUqqiJjXIfPoRPMQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNeqgYr1eA9ESriCOsl_DTz%2CEND$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
东南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010096$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
东南卫视,http://z.b.bkpcp.top/m.php?id=dnws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
东南卫视,http://j.x.bkpcp.top/jx/DONGNHD$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
东南卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226496/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkZUfG47p98m2PZiCsgkhyQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5EcQIH6BiwZavlhPLb4oJ%2CEND$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
甘肃卫视,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
甘肃卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
甘肃卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010098$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
甘肃卫视,http://z.b.bkpcp.top/m.php?id=gsws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
甘肃卫视,http://j.x.bkpcp.top/jx/GSWS$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
广西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226549$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
广西卫视,http://z.b.bkpcp.top/m.php?id=gxws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
广西卫视,https://mobilelive.gxtv.cn/live/gx_live1004/playlist.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
广西卫视,http://goo.bkpcp.top/mg/gxws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
广西卫视,http://live.cztv.cc:85/live/ggpd.m3u8$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
贵州卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226474$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
贵州卫视,http://z.b.bkpcp.top/m.php?id=gzws$订阅源-IPv6-1920x1080-IPv6-1920x1080-IPv6-1920x1080
